timestamp,data1,data2,data3,data4,data5,data6,label
3.822,0.0564,0.84424,0.09875,45.65429,16.05225,4.45557,1
3.833,0.06738,0.83228,0.02148,38.45215,17.94434,3.479,1
3.843,0.06335,0.81677,-0.02979,28.62549,18.55469,0.48828,1
3.854,0.05261,0.8175,-0.01807,17.08984,16.41846,-1.34277,1
3.864,0.06018,0.8313,0.02222,8.11768,13.18359,1.2207,1
3.875,0.08154,0.849,0.03955,4.3335,10.37598,5.79834,1
3.886,0.09277,0.85852,0.02026,4.02832,8.8501,7.69043,1
3.896,0.08435,0.85242,-0.01355,-1.0376,8.91113,1.52588,1
3.907,0.06543,0.83765,-0.03748,-9.09424,10.62012,-2.13623,1
3.918,0.0498,0.82361,-0.05273,-20.93506,12.3291,-4.63867,1
3.928,0.0415,0.81445,-0.07397,-34.729,11.84082,-5.92041,1
3.939,0.03662,0.80872,-0.10388,-47.79052,9.09424,-5.49316,1
3.949,0.04224,0.80774,-0.11377,-58.83789,6.65283,-5.67627,1
3.96,0.05823,0.81201,-0.07458,-67.32178,6.83594,-9.64355,1
3.971,0.06995,0.81763,-0.00635,-72.26562,9.64355,-15.50293,1
3.981,0.06042,0.81079,0.07007,-74.03564,13.24463,-19.89746,1
3.992,0.04578,0.79468,0.05615,-74.27979,15.93017,-21.91162,1
4.003,0.04297,0.77917,0.03442,-76.35498,16.60156,-22.21679,1
4.013,0.05054,0.77283,0.0459,-81.84814,15.625,-21.60644,1
4.024,0.05737,0.77271,0.07983,-89.23339,14.52637,-20.99609,1
4.034,0.05774,0.76697,0.1084,-98.08349,14.28223,-21.66748,1
4.045,0.04407,0.75061,0.13928,-110.96191,16.47949,-24.16992,1
4.056,0.01392,0.72437,0.17175,-140.80811,26.24512,-28.13721,1
4.066,-0.02637,0.69116,0.18884,-154.78516,29.29687,-27.22168,1
4.077,-0.06042,0.66418,0.21228,-168.9453,30.63965,-24.96338,1
4.087,-0.07617,0.65161,0.27271,-177.61229,28.80859,-23.92578,1
4.098,-0.08032,0.65149,0.36133,-178.71092,24.4751,-24.29199,1
4.109,-0.08044,0.6582,0.45557,-175.90331,20.99609,-24.16992,1
4.119,-0.07532,0.66833,0.53845,-171.87498,19.104,-22.94922,1
4.13,-0.06824,0.67908,0.59509,-167.29735,17.27295,-21.3623,1
4.141,-0.06934,0.67078,0.63867,-162.23143,14.46533,-19.53125,1
4.151,-0.07068,0.65857,0.63916,-157.59277,10.98633,-18.12744,1
4.162,-0.07922,0.64124,0.64319,-155.63965,8.36182,-18.18848,1
4.172,-0.08594,0.62708,0.67615,-157.04346,6.10352,-18.06641,1
4.183,-0.08203,0.62354,0.74561,-159.91211,3.84521,-16.54053,1
4.194,-0.08337,0.62048,0.82581,-161.07176,4.82178,-16.23535,1
4.204,-0.10156,0.61182,0.89075,-157.95898,10.19287,-18.61572,1
4.215,-0.12585,0.59998,0.91748,-141.90674,20.01953,-22.27783,1
4.226,-0.14026,0.58752,0.90576,-136.53564,19.104,-20.20263,1
4.236,-0.14319,0.58252,0.90381,-134.58252,15.25879,-16.54053,1
4.247,-0.14355,0.58289,0.93628,-131.34766,10.86426,-12.51221,1
4.257,-0.13904,0.58032,0.96948,-124.32861,6.22559,-9.09424,1
4.268,-0.12183,0.57361,0.98975,-115.47851,1.15967,-7.01904,1
4.279,-0.09106,0.57397,1.00977,-106.93359,-2.56348,-6.28662,1
4.289,-0.05676,0.57849,1.02173,-99.6704,-2.92969,-7.44629,1
4.3,-0.07227,0.54895,1.01697,-96.1914,-0.36621,-11.35254,1
4.311,-0.12988,0.51013,1.01782,-96.86279,3.60107,-16.60156,1
4.332,-0.23572,0.43945,1.00281,-98.08349,10.00977,-18.18848,1
4.342,-0.23242,0.4231,0.96997,-95.58105,10.43701,-12.75635,1
4.353,-0.19983,0.41748,0.95911,-93.50585,9.15527,-5.98144,1
4.364,-0.15173,0.42151,0.96973,-90.20995,7.93457,0.61035,1
4.374,-0.10852,0.43091,0.96863,-81.35986,10.19287,1.15967,1
4.385,-0.11084,0.4231,0.9624,-83.43505,11.71875,-4.3335,1
4.396,-0.15332,0.39307,0.96387,-86.73095,9.39941,-5.98144,1
4.417,-0.21265,0.35205,0.96362,-83.43505,-3.05176,2.56348,1
4.427,-0.20178,0.33984,0.93445,-78.61328,-8.42285,8.48389,1
4.438,-0.16736,0.32776,0.90137,-74.70703,-12.26807,15.31982,1
4.449,-0.01807,0.35291,0.87122,-73.18115,-15.38086,20.62988,1
4.459,0.04382,0.37183,0.88452,-75.74463,-16.8457,19.47021,1
4.47,0.0575,0.36841,0.89929,-80.38329,-15.19775,11.84082,1
4.481,0.03247,0.34436,0.90649,-84.22851,-11.96289,2.62451,1
4.491,-0.01416,0.31189,0.92188,-87.28027,-8.8501,-4.88281,1
4.502,-0.06433,0.27783,0.94177,-89.4165,-6.65283,-9.82666,1
4.512,-0.09924,0.24841,0.9458,-89.90478,-4.5166,-11.59668,1
4.523,-0.1123,0.2301,0.94104,-92.28515,1.34277,-7.62939,1
4.534,-0.10803,0.22449,0.94409,-95.1538,3.2959,-5.43213,1
4.544,-0.08667,0.22546,0.95142,-96.61864,2.80762,-4.45557,1
4.555,-0.04797,0.22754,0.95361,-96.55761,0.48828,-5.5542,1
4.566,-0.00159,0.22156,0.94556,-96.1914,-0.85449,-9.15527,1
4.576,0.03894,0.19836,0.92505,-98.20556,0.67139,-14.89258,1
4.587,0.05334,0.16321,0.92444,-106.99462,5.92041,-23.13232,1
4.597,0.01672,0.12231,0.98499,-121.52099,15.13672,-32.22656,1
4.608,-0.16907,0.04187,1.22546,-133.36182,24.96338,-38.08594,1
4.619,-0.2312,0.02051,1.28235,-134.09424,30.76172,-38.45215,1
4.629,-0.24878,0.0033,1.28357,-124.99999,31.61621,-35.03418,1
4.64,-0.22974,-0.01819,1.27417,-112.24364,27.64892,-30.15137,1
4.651,-0.18665,-0.03088,1.2572,-98.75488,19.9585,-25.45166,1
4.661,-0.14148,-0.03662,1.21631,-86.48681,12.39014,-22.52197,1
4.672,-0.1106,-0.05042,1.16052,-78.91846,7.8125,-22.15576,2
4.682,-0.10498,-0.07288,1.13257,-88.62304,5.7373,-33.63037,2
4.693,-0.13647,-0.1073,1.16467,-100.40282,8.05664,-42.35839,2
4.704,-0.19836,-0.14807,1.23572,-105.89599,12.26807,-46.93603,2
4.714,-0.27075,-0.18347,1.29761,-104.187,17.82227,-45.89843,2
4.725,-0.33118,-0.21277,1.31775,-99.12109,23.19336,-39.61182,2
4.736,-0.35632,-0.23291,1.29431,-92.16308,25.32959,-29.11377,2
4.746,-0.33301,-0.24207,1.24268,-81.48193,22.94922,-18.00537,2
4.757,-0.27429,-0.23718,1.17664,-68.48145,17.8833,-10.55908,2
4.767,-0.15454,-0.22803,1.0531,-57.49511,12.26807,-7.75146,2
4.778,-0.13208,-0.2428,1.02625,-51.75781,7.9956,-8.36182,2
4.789,-0.14563,-0.2561,1.0426,-51.33056,5.61523,-10.62012,2
4.799,-0.18091,-0.26367,1.09131,-52.36816,4.94385,-12.63428,2
4.81,-0.22021,-0.26855,1.13745,-50.47607,5.7373,-13.00049,2
4.821,-0.24817,-0.27539,1.14648,-44.00634,7.9956,-11.47461,2
4.831,-0.25024,-0.27979,1.10791,-35.40039,10.68115,-8.23975,2
4.842,-0.22583,-0.27832,1.03845,-23.98681,12.57324,-0.54932,2
4.852,-0.18848,-0.26758,0.97119,-23.25439,10.86426,0.36621,2
4.863,-0.15125,-0.26514,0.92041,-24.41406,7.08008,-1.77002,2
4.874,-0.13477,-0.28235,0.89905,-26.42822,0.54932,-4.15039,2
4.884,-0.14209,-0.29028,0.92944,-27.46582,-5.79834,-4.5166,2
4.895,-0.15234,-0.28076,0.98206,-26.30615,-7.08008,-4.45557,2
4.906,-0.16406,-0.27539,1.00806,-24.29199,-2.68555,-4.82178,2
4.916,-0.17871,-0.28101,1.00098,-22.88818,3.72314,-4.57764,2
4.927,-0.17932,-0.29785,0.94971,-22.58301,8.54492,-3.66211,2
4.937,-0.17126,-0.30334,0.95264,-22.58301,9.76562,-2.62451,2
4.948,-0.16309,-0.30603,0.97363,-21.66748,7.9956,-1.89209,2
4.959,-0.16516,-0.30762,0.99829,-19.77539,6.22559,-1.83105,2
4.969,-0.18298,-0.31506,1.01672,-17.45605,6.22559,-2.19727,2
4.98,-0.2052,-0.32507,1.02197,-15.07568,7.56836,-2.19727,2
4.991,-0.21863,-0.33093,1.01465,-12.26807,8.54492,-1.34277,2
5.001,-0.22107,-0.33435,1.01147,-4.82178,6.53076,1.46484,2
5.012,-0.21655,-0.33655,1.02136,0.06104,4.3335,2.62451,2
5.022,-0.21143,-0.33557,1.04004,6.22559,2.0752,3.2959,2
5.033,-0.21167,-0.33276,1.05945,13.48877,0.48828,3.84521,2
5.044,-0.21436,-0.32629,1.07581,21.24023,-0.36621,4.5166,2
5.054,-0.21716,-0.3158,1.08276,28.80859,-0.91553,5.31006,2
5.065,-0.2196,-0.30762,1.06958,35.09521,-1.15967,6.22559,2
5.075,-0.22058,-0.30347,1.04578,39.18457,-1.2207,7.26318,2
5.086,-0.20972,-0.29492,1.04199,41.38183,-0.91553,8.23975,2
5.097,-0.20581,-0.28271,1.07117,42.35839,-0.30518,8.66699,2
5.107,-0.20837,-0.27295,1.09875,42.96875,0.54932,8.72803,2
5.118,-0.21448,-0.26587,1.11218,45.22705,0.85449,8.91113,2
5.128,-0.21826,-0.25574,1.11169,49.56054,-0.06104,9.58252,2
5.139,-0.21399,-0.24353,1.10083,53.89404,-1.09863,10.80322,2
5.15,-0.2052,-0.23181,1.08899,56.70166,-0.79346,12.20703,2
5.16,-0.19897,-0.21875,1.08289,57.92236,3.96728,14.03808,2
5.171,-0.20215,-0.20679,1.07397,57.55615,5.7373,14.5874,2
5.181,-0.21265,-0.20154,1.0614,57.61718,5.37109,15.86914,2
5.192,-0.21387,-0.19751,1.04443,58.95996,2.92969,18.37158,2
5.203,-0.19995,-0.18799,1.021,58.95996,-0.06104,20.32471,2
5.213,-0.18823,-0.17603,1.00952,55.96923,-1.77002,20.69092,2
5.224,-0.1864,-0.16589,1.01233,51.69677,-1.58691,19.53125,2
5.234,-0.18677,-0.15881,1.00928,46.875,0.36621,16.47949,2
5.245,-0.1925,-0.14319,1.02661,41.56494,3.35693,12.3291,2
5.256,-0.19727,-0.13489,1.05737,38.81836,6.34766,9.0332,2
5.266,-0.20312,-0.12939,1.06909,40.77148,8.54492,7.62939,2
5.277,-0.21362,-0.12781,1.06299,45.28808,8.97217,7.44629,2
5.287,-0.2301,-0.1261,1.05981,49.07226,6.71387,8.17871,2
5.298,-0.24316,-0.11841,1.06946,51.08642,2.2583,9.70459,2
5.309,-0.24194,-0.10229,1.09314,51.69677,-2.0752,11.90185,2
5.319,-0.22583,-0.08093,1.12146,52.36816,-3.60107,14.09912,2
5.33,-0.20679,-0.06067,1.13379,57.80029,2.62451,15.8081,2
5.34,-0.1958,-0.04712,1.12646,60.66894,6.04248,15.93017,2
5.351,-0.19714,-0.03784,1.12219,63.04931,6.46973,17.02881,2
5.372,-0.20264,-0.01208,1.1543,69.51904,-3.17383,23.4375,2
5.383,-0.18677,0.0083,1.17834,73.18115,-10.55908,26.7334,2
5.393,-0.1488,0.03894,1.20605,77.39258,-16.35742,27.77099,2
5.404,-0.10205,0.07629,1.22681,82.88573,-18.49365,25.51269,2
5.415,-0.07568,0.10901,1.18799,89.47753,-17.39502,21.30127,2
5.425,-0.09241,0.10913,1.14233,96.1914,-16.05225,17.51709,2
5.446,-0.10962,0.12427,1.0813,105.2246,-21.11816,15.56396,2
5.457,-0.10681,0.14148,1.07275,106.2622,-24.84131,15.86914,2
5.468,-0.10425,0.16052,1.07764,105.65185,-26.30615,15.50293,2
5.478,-0.10535,0.17761,1.08337,104.67529,-24.6582,14.22119,2
5.489,-0.1106,0.19067,1.07471,104.98046,-17.08984,10.49805,2
5.499,-0.11902,0.20178,1.05713,106.01806,-13.3667,8.97217,2
5.51,-0.13367,0.20886,1.04651,108.27636,-11.96289,7.87353,2
5.521,-0.15796,0.20581,1.04407,112.24364,-15.07568,7.75146,2
5.531,-0.18457,0.20056,1.04517,116.88232,-23.07129,8.97217,2
5.542,-0.20032,0.20544,1.04736,120.48339,-32.04346,10.98633,2
5.552,-0.20581,0.2179,1.0542,123.53515,-36.01074,12.69531,2
5.563,-0.21936,0.22729,1.07568,127.74657,-33.08105,14.5874,2
5.574,-0.27502,0.24243,1.12744,135.00977,-26.12304,17.8833,2
5.584,-0.27258,0.25806,1.10266,144.9585,-19.9585,22.52197,2
5.595,-0.23438,0.27637,1.04382,154.60205,-17.8833,26.61133,2
5.605,-0.18774,0.30615,0.99585,160.46143,-18.06641,28.01513,2
5.616,-0.15479,0.34607,0.97888,162.47557,-17.33398,26.85547,2
5.627,-0.15417,0.37329,0.97144,163.94041,-12.87842,24.29199,2
5.637,-0.19202,0.37939,0.95422,166.93114,-5.12695,21.3623,2
5.648,-0.23816,0.3717,0.92041,175.53709,-0.12207,22.94922,2
5.659,-0.26184,0.36438,0.86877,179.62645,-4.94385,27.9541,2
5.669,-0.25305,0.36743,0.80054,182.18993,-11.2915,33.14209,2
5.68,-0.22046,0.38123,0.71777,180.84715,-17.45605,36.92627,0
5.69,-0.17554,0.4043,0.63306,173.76707,-23.37646,39.0625,0
5.701,-0.13135,0.43835,0.56531,161.68211,-27.52685,39.61182,0
5.712,-0.09802,0.48059,0.52893,147.82715,-28.38135,38.69629,0
5.722,-0.07288,0.52637,0.52014,135.19287,-25.63476,36.49902,0
5.733,-0.02795,0.60132,0.52893,124.38964,-19.34814,33.14209,0
5.743,-0.02368,0.62036,0.54456,114.56298,-9.70459,29.35791,0
5.754,-0.04016,0.62671,0.57446,106.07909,1.58691,26.48926,0
5.765,-0.06311,0.6333,0.59619,101.13525,10.92529,25.57373,0
5.775,-0.07349,0.63965,0.57373,100.21972,16.72363,26.61133,0
5.786,-0.06323,0.64453,0.50757,100.46386,18.67676,28.80859,0
5.796,-0.0354,0.65613,0.43689,97.53417,17.45605,31.06689,0
5.807,0.00134,0.68188,0.40259,82.70263,9.58252,31.98242,0
5.818,0.03113,0.71484,0.40356,77.0874,5.7373,29.78515,0
5.828,0.04333,0.7384,0.40601,72.14355,2.62451,27.58789,0
5.839,0.04712,0.75317,0.40417,65.24658,0.30518,25.81787,0
5.849,0.04712,0.76355,0.41858,58.34961,0.0,23.31543,0
5.86,0.03259,0.7699,0.45361,54.80957,3.35693,20.38574,0
5.871,0.00073,0.77026,0.48389,54.80957,9.70459,18.49365,0
5.881,-0.03137,0.76245,0.48083,55.66406,16.23535,18.55469,0
5.892,-0.03564,0.7561,0.40747,54.19921,21.11816,20.20263,0
5.903,-0.01245,0.77429,0.38074,49.07226,23.6206,22.58301,0
5.913,0.01318,0.79614,0.37427,41.74804,24.29199,24.6582,0
5.924,0.03503,0.81494,0.37817,35.46143,23.98681,25.51269,0
5.934,0.04785,0.82581,0.37451,32.22656,23.07129,24.90234,0
5.945,0.05066,0.82751,0.35864,31.06689,22.33887,23.37646,0
5.956,0.05054,0.82483,0.33582,28.93066,22.15576,22.09472,0
5.966,0.0542,0.82324,0.30981,17.8833,24.96338,20.32471,0
5.977,0.05701,0.82263,0.28284,10.43701,27.9541,18.79883,0
5.987,0.05298,0.81897,0.26086,2.68555,30.82275,17.76123,0
5.998,0.05005,0.81372,0.24805,-4.63867,31.67724,17.39502,0
6.009,0.05554,0.81274,0.24536,-11.16943,28.9917,16.90674,0
6.019,0.06775,0.81921,0.24756,-17.02881,22.88818,16.41846,0
6.03,0.08606,0.82983,0.24878,-22.88818,15.13672,15.38086,0
6.041,0.10657,0.8418,0.26038,-28.07617,8.30078,12.69531,0
6.051,0.11072,0.84033,0.28174,-32.10449,4.15039,8.66699,0
6.062,0.09656,0.82251,0.25635,-38.20801,2.56348,5.67627,0
6.073,0.08191,0.80334,0.23718,-50.29296,2.86865,4.76074,0
6.083,0.06702,0.78699,0.24133,-67.50488,4.57764,5.00488,0
6.094,0.05566,0.76697,0.25476,-85.57128,6.04248,5.49316,0
6.104,0.04736,0.74463,0.27234,-101.19628,5.92041,5.98144,0
6.115,0.04517,0.73608,0.3114,-114.31884,4.02832,7.8125,0
6.126,0.06335,0.73792,0.37183,-128.11279,-4.88281,16.60156,0
6.136,0.08362,0.73804,0.43994,-128.11279,-9.27734,14.34326,0
6.147,0.08459,0.72803,0.50037,-125.12206,-13.06152,8.60596,0
6.158,0.07678,0.7063,0.5376,-120.78857,-16.6626,3.78418,0
6.168,0.07642,0.68286,0.54419,-117.61474,-21.3623,2.74658,0
6.179,0.08337,0.67554,0.53345,-117.3706,-23.68164,5.5542,0
6.189,0.08069,0.66711,0.52686,-120.91064,-20.01953,7.14111,0
6.2,0.08154,0.64624,0.53784,-128.11279,-15.38086,3.60107,0
6.211,0.1355,0.64441,0.67004,-136.04736,-12.08496,-3.84521,0
6.221,0.14075,0.64355,0.77429,-140.07568,-7.38525,-12.3291,0
6.243,0.08655,0.60779,0.88049,-130.12695,4.39453,-25.32959,0
6.253,0.04639,0.57202,0.85779,-121.27685,8.60596,-29.47998,0
6.264,0.01306,0.53918,0.82568,-115.53954,11.77978,-31.92138,0
6.274,-0.01111,0.52368,0.8208,-114.44091,15.07568,-33.08105,0
6.285,-0.0321,0.51318,0.84326,-115.96679,23.86474,-32.89795,0
6.296,-0.05286,0.49475,0.86707,-115.05126,26.30615,-31.49414,0
6.306,-0.07129,0.47266,0.88672,-113.76952,25.45166,-28.93066,0
6.328,-0.06128,0.45068,0.97107,-103.02734,13.85498,-21.78955,0
6.338,-0.02673,0.45935,1.00574,-93.99413,4.5166,-19.59229,0
6.349,0.00293,0.47192,1.02112,-85.57128,-3.60107,-19.16504,0
6.359,-0.01599,0.44299,1.01208,-78.125,-9.15527,-19.71436,0
6.37,-0.03918,0.41406,0.99475,-71.3501,-12.39014,-19.77539,0
6.381,-0.0481,0.39697,0.98535,-66.52832,-13.18359,-18.55469,0
6.391,-0.03894,0.39673,0.99194,-64.7583,-10.98633,-16.47949,0
6.402,-0.01514,0.40173,1.00952,-65.49072,-5.98144,-15.13672,0
6.413,0.01294,0.4054,1.03613,-67.50488,1.28174,-15.99121,0
6.423,0.02686,0.4054,1.06079,-69.33594,10.74219,-19.28711,0
6.434,0.01062,0.38733,1.06165,-67.0166,31.67724,-28.32031,0
6.445,-0.03479,0.35217,1.03955,-65.49072,37.41455,-30.76172,0
6.455,-0.08997,0.31372,1.01233,-62.74414,38.14697,-29.1748,0
6.466,-0.12646,0.28345,0.9834,-60.11963,35.09521,-25.32959,0
6.476,-0.13208,0.27466,0.97314,-60.4248,30.09033,-23.07129,0
6.487,-0.12122,0.28052,1.00012,-60.85205,24.71924,-22.46094,0
6.498,-0.11304,0.28186,1.03162,-58.89892,20.1416,-21.91162,0
6.508,-0.1095,0.27246,1.03137,-56.64062,16.90674,-21.11816,0
6.519,-0.10571,0.24561,1.02026,-55.66406,14.03808,-20.26367,0
6.53,-0.10046,0.24524,1.04248,-52.73437,11.1084,-18.67676,0
6.54,-0.0968,0.2478,1.05591,-45.59326,7.93457,-16.60156,0
6.551,-0.10193,0.24158,1.03918,-37.47559,4.76074,-15.68603,0
6.561,-0.10901,0.2251,0.99475,-32.34863,1.89209,-15.56396,0
6.572,-0.11121,0.20288,0.94495,-31.12793,-0.73242,-14.22119,0
6.583,-0.10632,0.18591,0.91785,-33.99658,-4.08936,-10.98633,0
6.593,-0.09802,0.18176,0.94006,-49.43847,-11.16943,-6.28662,0
6.604,-0.08679,0.18481,1.00085,-54.8706,-11.96289,-6.16455,0
6.615,-0.07495,0.19202,1.06653,-56.76269,-10.25391,-7.32422,0
6.625,-0.07446,0.2002,1.11462,-56.33545,-7.08008,-9.27734,0
6.636,-0.09216,0.20154,1.12769,-53.71093,-4.02832,-10.37598,0
6.646,-0.11597,0.19104,1.09351,-48.88916,-2.50244,-8.60596,0
6.657,-0.12146,0.17236,1.01245,-43.82324,-4.5166,-4.15039,0
6.668,-0.09131,0.15698,0.90991,-41.74804,-10.43701,0.42725,0
6.678,0.02563,0.16199,0.8418,-44.43359,-18.37158,2.31934,0
6.689,0.05884,0.1709,0.88684,-50.47607,-24.6582,0.42725,0
6.7,0.05212,0.16614,0.9447,-58.1665,-26.42822,-4.39453,0
6.71,0.01758,0.14978,0.99646,-66.22314,-23.25439,-9.70459,0
6.721,-0.01855,0.13513,1.03442,-72.75391,-16.47949,-12.93945,0
6.731,-0.03491,0.12305,1.04285,-75.31738,-7.44629,-12.81738,0
6.742,-0.03503,0.1084,1.03442,-76.84326,1.34277,-12.08496,0
6.753,-0.03967,0.08508,1.04102,-87.76855,12.20703,-14.46533,0
6.763,-0.05139,0.05823,1.05676,-88.25683,11.53564,-13.67187,0
6.774,-0.06165,0.03784,1.06738,-83.55712,5.49316,-10.98633,0
6.785,-0.05823,0.02454,1.07227,-76.84326,-5.00488,-7.44629,0
6.795,-0.03125,0.01794,1.07153,-71.3501,-16.6626,-4.63867,0
6.806,0.00879,0.01685,1.06494,-70.00732,-24.71924,-4.27246,0
6.816,0.0354,0.01599,1.06934,-73.54736,-26.18408,-7.01904,0
6.827,0.03333,0.0094,1.10791,-79.46777,-20.81299,-11.65771,0
6.838,-0.04016,-0.02466,1.24316,-83.49609,-10.19287,-15.56396,0
6.848,-0.07495,-0.04724,1.26196,-82.27538,2.50244,-17.02881,0
6.859,-0.08936,-0.07019,1.23303,-76.35498,12.93945,-15.93017,0
6.87,-0.08044,-0.08398,1.17395,-70.12939,17.8833,-13.73291,0
6.88,-0.06409,-0.09387,1.12415,-70.19043,16.90674,-13.30566,0
6.891,-0.05518,-0.11194,1.10999,-77.20947,12.81738,-15.31982,0
6.901,-0.05396,-0.12976,1.12476,-84.28954,8.30078,-18.06641,0
6.912,-0.05518,-0.14429,1.15881,-78.24707,-0.42725,-18.9209,0
6.923,-0.0498,-0.15784,1.20068,-66.95557,-2.2583,-17.7002,0
6.933,-0.04517,-0.16675,1.23682,-55.78613,-0.24414,-17.02881,0
6.944,-0.05457,-0.17297,1.25391,-45.77636,4.45557,-15.93017,0
6.955,-0.07764,-0.18604,1.24084,-36.31592,9.15527,-13.91601,0
6.965,-0.10095,-0.20508,1.1947,-27.70996,11.90185,-11.1084,0
6.976,-0.11316,-0.21851,1.13684,-21.24023,11.65771,-7.44629,0
6.986,-0.08936,-0.21265,1.07019,-16.78467,8.60596,-3.72314,0
6.997,-0.05908,-0.20264,1.0509,-13.24463,4.02832,-1.0376,0
7.008,-0.03491,-0.19189,1.04016,-10.31494,-0.79346,-0.18311,0
7.018,-0.0238,-0.1853,1.03052,-7.75146,-4.82178,-0.91553,0
7.029,-0.0249,-0.18567,1.02136,-5.5542,-7.32422,-2.50244,2
7.04,-0.03589,-0.1908,1.01733,-4.15039,-7.93457,-4.27246,2
7.05,-0.05115,-0.19775,1.01343,-3.479,-6.53076,-5.31006,2
7.061,-0.06116,-0.20239,1.00366,-3.05176,-0.54932,-4.02832,2
7.071,-0.06055,-0.20386,0.98706,-3.54004,1.70898,-2.68555,2
7.082,-0.05359,-0.20398,0.96826,-4.82178,2.50244,-1.77002,2
7.093,-0.04309,-0.20251,0.95056,-6.71387,1.89209,-1.64795,2
7.103,-0.03394,-0.20227,0.93933,-8.97217,1.0376,-2.31934,2
7.114,-0.02905,-0.20654,0.93945,-11.35254,1.15967,-3.35693,2
7.125,-0.02795,-0.21106,0.94922,-13.48877,2.74658,-4.45557,2
7.135,-0.03296,-0.21472,0.96277,-14.89258,5.00488,-5.49316,2
7.146,-0.06641,-0.2334,0.9928,-15.13672,6.46973,-6.10352,2
7.156,-0.08459,-0.24487,1.00073,-14.16016,6.40869,-5.79834,2
7.167,-0.09106,-0.2522,0.99634,-12.57324,5.43213,-4.39453,2
7.178,-0.08813,-0.25293,0.99158,-11.1084,4.3335,-2.38037,2
7.188,-0.08008,-0.24536,0.98987,-10.31494,3.78418,-0.48828,2
7.199,-0.07312,-0.23767,0.97998,-10.0708,3.96728,0.91553,2
7.21,-0.07166,-0.23743,0.9668,-9.94873,4.08936,1.64795,2
7.22,-0.06824,-0.23987,0.9657,-10.13183,2.0752,2.50244,2
7.231,-0.0603,-0.23938,0.97693,-10.49805,1.15967,2.50244,2
7.242,-0.05396,-0.23657,0.99487,-10.25391,0.79346,2.2583,2
7.252,-0.05054,-0.23474,1.01904,-8.72803,1.34277,1.64795,2
7.263,-0.05103,-0.23535,1.04211,-6.16455,2.50244,0.97656,2
7.274,-0.05872,-0.23694,1.05469,-2.80762,3.2959,0.61035,2
7.284,-0.07031,-0.23779,1.05713,1.09863,3.2959,0.73242,2
7.295,-0.0802,-0.23682,1.05017,5.12695,2.80762,1.40381,2
7.305,-0.08008,-0.23206,1.01978,8.54492,2.50244,2.38037,2
7.316,-0.06909,-0.22925,0.99854,10.86426,2.19727,3.54004,2
7.327,-0.05505,-0.22278,0.98242,11.77978,1.40381,4.5166,2
7.337,-0.0415,-0.21252,0.98804,11.2915,0.36621,4.69971,2
7.348,-0.03613,-0.20288,1.01294,10.68115,-0.54932,4.02832,2
7.359,-0.0415,-0.20044,1.03174,11.23047,-0.85449,2.80762,2
7.369,-0.05103,-0.20508,1.03149,14.83154,0.30518,1.58691,2
7.38,-0.05896,-0.21021,1.02734,16.35742,0.85449,1.83105,2
7.391,-0.0614,-0.20862,1.02881,17.76123,1.70898,2.38037,2
7.401,-0.05774,-0.2019,1.03088,19.104,2.92969,2.74658,2
7.412,-0.05286,-0.19458,1.03137,20.01953,4.27246,2.99072,2
7.423,-0.04785,-0.18945,1.03369,20.32471,5.5542,2.92969,2
7.433,-0.04761,-0.18896,1.04138,20.93506,6.65283,2.56348,2
7.444,-0.05713,-0.19067,1.05005,22.15576,7.44629,2.31934,2
7.455,-0.07812,-0.19263,1.0448,23.4375,7.69043,2.74658,2
7.465,-0.07751,-0.18225,1.03723,24.23096,6.95801,3.90625,2
7.476,-0.06531,-0.16443,1.02173,24.96338,5.61523,5.06592,2
7.486,-0.04858,-0.14746,0.99707,25.63476,4.39453,5.43213,2
7.497,-0.03589,-0.13843,0.97266,25.81787,3.17383,4.5166,2
7.508,-0.03015,-0.14038,0.9574,24.59717,1.70898,2.74658,2
7.518,-0.03503,-0.14978,0.95142,22.15576,1.0376,0.61035,2
7.529,-0.05176,-0.16064,0.9541,16.17432,2.74658,-2.01416,2
7.54,-0.07483,-0.16956,0.9729,13.79394,4.3335,-1.34277,2
7.55,-0.09399,-0.17346,1.00574,13.00049,6.28662,0.12207,2
7.561,-0.1012,-0.17261,1.03455,13.73291,8.23975,1.58691,2
7.572,-0.09851,-0.16992,1.05005,15.44189,9.46045,2.68555,2
7.582,-0.09705,-0.1687,1.0625,17.8833,9.8877,3.23486,2
7.593,-0.10217,-0.16968,1.07825,21.30127,9.82666,3.72314,2
7.603,-0.11902,-0.16711,1.08899,25.26855,9.58252,4.57764,2
7.614,-0.1272,-0.16589,1.09253,28.62549,9.64355,5.98144,2
7.625,-0.13489,-0.16516,1.09912,31.55517,10.0708,7.9956,2
7.635,-0.13843,-0.15979,1.11499,33.93555,10.00977,10.55908,2
7.646,-0.13733,-0.14709,1.1488,35.40039,8.78906,13.30566,2
7.657,-0.13416,-0.12891,1.19287,37.04834,7.62939,16.41846,2
7.667,-0.12866,-0.10706,1.22449,41.19873,7.75146,20.01953,2
7.678,-0.11694,-0.08447,1.2312,47.11914,8.66699,23.25439,2
7.688,-0.10242,-0.06787,1.22144,54.32129,10.31494,21.78955,2
7.699,-0.09265,-0.06055,1.20593,54.13818,11.47461,17.02881,2
7.71,-0.08765,-0.05627,1.19678,52.6123,13.97705,11.77978,2
